,CIRCUIT,DISTRICT,TRANSOFF,ORIGIN,JURIS,JURY,COUNTY,PROCPROG,DISP,JUDGMENT
3633359,9,73,-8,4,3,0,6037,2,11,-8
3633383,9,73,-8,4,3,0,6037,2,19,2
3634097,9,73,-8,4,3,0,6037,2,14,-8
3634195,9,73,-8,1,3,0,6037,2,14,-8
3634203,9,73,-8,1,3,0,6069,2,13,-8
3634231,9,73,-8,1,2,0,6037,2,19,-8
3634468,9,73,-8,1,3,0,6037,2,19,-8
3634566,9,73,-8,1,3,0,6037,1,12,-8
3634575,9,73,-8,1,3,0,6059,2,14,-8
3634658,9,73,-8,1,3,0,6059,2,2,-8
3634659,9,73,-8,1,3,0,6059,2,2,-8
3634660,9,73,-8,4,3,0,6059,2,2,-8
3634661,9,73,-8,1,3,0,6037,2,14,-8
3634900,9,73,-8,1,3,0,6037,3,13,-8
3634971,9,73,-8,1,3,0,6065,2,19,-8
3635347,9,73,-8,1,3,0,6037,2,14,-8
3635375,9,73,-8,4,3,0,6037,2,14,-8
3635376,9,73,-8,1,3,0,6037,6,9,2
3635384,9,73,2,1,3,0,6059,2,14,-8
3635495,9,73,-8,1,3,0,6037,1,12,-8
3635496,9,73,-8,1,3,0,6037,1,12,-8
3635557,9,73,-8,1,3,0,6059,2,18,-8
3635636,9,73,-8,1,3,0,6059,2,19,-8
3635747,9,73,-8,1,3,0,6059,2,14,-8
3635768,9,73,-8,1,3,0,6059,2,14,-8
3635865,9,73,-8,1,3,0,6059,1,12,-8
3635975,9,73,-8,1,3,0,6037,2,14,-8
3635996,9,73,-8,1,3,0,6059,2,19,-8
3636078,9,73,-8,1,3,0,6039,2,19,-8
3636318,9,74,-8,1,3,0,6073,4,6,2
3636340,9,74,-8,1,3,0,6073,2,19,-8
3636486,9,74,-8,1,3,0,6073,2,19,-8
3636505,9,74,-8,1,3,0,6073,11,2,-8
3636556,9,74,-8,1,3,0,6037,2,20,-8
3636584,9,74,-8,1,3,0,6073,2,14,-8
3636696,9,74,-8,1,3,0,6073,2,19,-8
3636777,9,74,-8,1,3,0,6073,2,6,1
3637093,9,74,-8,1,2,0,6073,12,6,1
3637094,9,74,-8,1,3,0,6073,12,6,1
3637146,9,74,-8,1,3,0,6073,12,6,2
3637239,9,74,-8,1,3,0,6073,2,6,2
3637254,9,74,-8,1,3,0,6073,2,6,1
3637393,9,74,-8,1,3,0,6073,2,6,2
3637403,9,74,-8,1,3,0,6073,2,2,-8
3637424,9,74,-8,1,3,0,6073,4,19,-8
3637658,9,74,-8,5,3,0,6073,4,19,-8
3637668,9,74,-8,1,3,0,6073,1,12,-8
3637672,9,74,-8,1,3,0,6073,4,6,2
3637738,9,74,-8,1,3,0,6073,2,19,-8
3637851,9,74,-8,1,3,0,6073,2,2,-8
3637984,9,74,-8,1,3,0,6073,2,12,-8
3637995,9,74,-8,1,3,0,6037,2,19,-8
3638154,9,74,-8,1,3,0,6073,2,6,2
3638808,9,74,-8,4,3,0,6073,2,6,2
3639136,9,75,-8,1,3,0,15003,2,19,-8
3639421,9,75,-8,1,3,0,15003,3,14,-8
3639503,9,75,-8,1,3,0,15003,4,19,-8
3639543,9,75,-8,1,3,0,15003,2,14,-8
3640146,9,76,-8,1,3,0,16001,12,12,-8
3640289,9,76,-8,1,3,0,16055,2,19,-8
3640315,9,76,-8,1,3,0,16055,2,19,-8
3640319,9,76,-8,1,3,0,16055,2,14,-8
3640469,9,76,-8,1,3,0,16005,2,19,-8
3640491,9,76,-8,1,3,0,16067,2,13,-8
3640504,9,76,-8,1,3,0,16011,2,20,-8
3640617,9,77,-8,1,3,0,30111,2,19,-8
3640676,9,77,-8,1,3,0,30105,12,6,2
3640714,9,77,-8,4,3,0,30111,2,14,-8
3640715,9,77,-8,4,3,0,30111,2,14,-8
3640812,9,77,-8,3,3,0,30093,12,19,2
3640904,9,77,-8,1,3,0,30013,12,19,2
3641122,9,77,-8,1,3,0,30063,2,14,-8
3641132,9,77,-8,1,3,0,30063,2,14,-8
3641159,9,77,-8,1,3,0,30063,2,14,-8
3641174,9,77,-8,1,3,0,30063,2,19,-8
3641189,9,77,-8,1,3,0,30063,2,14,-8
3641192,9,77,-8,1,3,0,30063,2,14,-8
3641195,9,77,-8,1,3,0,30063,2,14,-8
3641198,9,77,-8,1,3,0,30063,2,14,-8
3641204,9,77,-8,1,3,0,30029,2,14,-8
3641205,9,77,-8,1,3,0,30063,2,14,-8
3641341,9,78,-8,5,3,7,32003,2,11,-8
3641342,9,78,-8,5,3,7,32003,2,11,-8
3641343,9,78,-8,5,3,7,32003,2,11,-8
3641383,9,78,-8,1,3,7,32003,2,2,-8
3641470,9,78,-8,1,3,7,32003,2,19,-8
3642021,9,78,-8,5,3,7,32003,4,6,2
3642154,9,78,-8,1,3,7,32003,2,17,-8
3642287,9,78,-8,1,3,7,32003,2,19,-8
3642369,9,78,-8,1,3,7,32003,2,14,-8
3642929,9,78,-8,1,3,7,32031,10,19,-8
3642931,9,78,-8,1,3,7,32031,10,19,-8
3642938,9,78,-8,1,3,7,32031,1,18,-8
3642961,9,78,-8,1,3,7,32031,10,19,-8
3643149,9,78,-8,1,3,7,32031,10,13,-8
3643252,9,78,-8,1,3,7,32031,10,19,-8
3644547,9,79,-8,1,3,0,41051,12,19,-8
3644548,9,79,-8,1,3,0,41051,12,19,-8
3644549,9,79,-8,1,3,0,41051,12,19,-8
3644577,9,79,-8,1,3,0,41051,10,19,-8
3644668,9,79,-8,1,3,0,41051,4,6,1
3645069,9,79,-8,5,3,0,41051,2,19,2
3645089,9,79,-8,1,3,0,41051,10,14,-8
3645171,9,79,-8,5,3,0,88888,11,14,-8
3645185,9,79,-8,5,3,0,41047,12,19,-8
3645238,9,79,-8,1,3,0,88888,10,18,3
3645462,9,79,-8,1,3,0,41039,10,13,-8
3645664,9,79,-8,1,3,0,41039,2,18,-8
3645689,9,79,-8,1,3,0,41039,10,19,2
3646056,9,80,-8,1,3,0,53063,10,14,-8
3646133,9,80,-8,1,3,0,53063,10,19,-8
3646134,9,80,-8,1,3,0,53063,10,11,-8
3646137,9,80,-8,1,3,0,53063,2,14,-8
3646261,9,80,-8,1,3,0,53063,10,11,-8
3646301,9,80,-8,1,3,0,53077,4,6,2
3646407,9,80,-8,1,3,0,53063,2,11,-8
3646452,9,80,-8,1,3,0,53063,2,13,-8
3646466,9,80,-8,1,3,0,53063,10,14,-8
3646476,9,80,-8,1,3,0,53063,10,12,-8
3646569,9,80,-8,1,3,0,53063,10,14,-8
3646892,9,81,-8,1,2,0,53061,4,6,2
3647111,9,81,-8,1,3,0,53033,10,19,-8
3647216,9,81,-8,1,3,0,53033,4,19,-8
3647326,9,81,-8,1,3,0,53033,4,19,2
3647380,9,81,-8,1,3,0,53033,2,20,-8
3647432,9,81,-8,1,3,0,53033,2,14,-8
3647433,9,81,-8,1,3,0,53053,2,14,-8
3647434,9,81,-8,1,3,0,53053,10,14,-8
3647456,9,81,-8,1,3,0,53033,2,13,-8
3647476,9,81,-8,1,3,0,53033,10,13,-8
3647553,9,81,-8,1,3,0,53033,2,11,-8
3647653,9,81,-8,1,3,0,53033,4,6,2
3647658,9,81,-8,1,3,0,53033,1,13,-8
3647659,9,81,-8,1,3,0,53033,1,13,-8
3647667,9,81,-8,1,3,0,53033,10,19,-8
3647793,9,81,-8,1,3,0,53033,4,6,2
3647835,9,81,-8,1,3,0,53033,10,13,-8
3648016,9,81,-8,1,3,0,53033,10,13,-8
3648496,9,81,-8,1,3,0,53033,4,14,-8
3648559,9,81,-8,1,3,0,53033,10,11,-8
3648675,9,81,-8,1,3,0,53033,4,6,1
3648676,9,81,-8,1,3,0,53033,10,18,-8
3648955,9,81,-8,1,3,0,53033,2,14,-8
3648974,9,81,-8,1,3,0,53033,4,6,2
3649017,9,81,-8,1,3,0,53033,2,17,-8
3649063,9,81,-8,1,3,0,53033,10,18,-8
3649064,9,81,-8,1,3,0,53033,10,18,-8
3649197,9,81,-8,1,3,0,53033,10,18,-8
3649198,9,81,-8,1,3,0,53033,10,18,-8
3649199,9,81,-8,1,3,0,53033,10,18,-8
3649262,9,81,-8,1,3,0,53033,10,13,-8
3649263,9,81,-8,1,3,0,53033,1,3,-8
3649264,9,81,-8,1,3,0,53033,1,12,-8
3649415,9,81,-8,1,3,0,53053,4,2,-8
3649476,9,81,-8,1,3,0,53053,2,2,-8
3649570,9,81,-8,1,3,0,53053,10,19,-8
3649701,9,81,-8,1,3,0,53053,10,19,-8
3649712,9,81,-8,1,3,0,53053,10,14,-8
3649777,9,81,-8,1,3,0,53053,10,20,-8
3649830,9,81,-8,1,3,0,53053,10,18,-8
3650014,9,81,-8,1,3,0,53053,10,19,-8
3650214,10,82,-8,1,3,0,88888,12,20,-8
3650300,10,82,-8,1,3,0,88888,4,20,-8
3650328,10,82,-8,1,3,0,88888,4,19,-8
3650338,10,82,-8,1,3,0,88888,4,19,-8
3650387,10,82,-8,1,3,0,88888,4,19,2
3650640,10,82,-8,1,3,0,88888,4,19,-8
3650641,10,82,-8,1,3,0,88888,4,13,-8
3650770,10,82,-8,1,3,0,88888,12,13,-8
3650970,10,82,-8,1,3,0,88888,4,19,-8
3651050,10,82,-8,1,3,0,88888,4,20,-8
3651114,10,82,-8,1,3,0,88888,4,13,-8
3651244,10,82,-8,1,3,0,88888,4,19,-8
3651291,10,82,-8,1,3,0,88888,12,14,-8
3651382,10,82,-8,1,3,0,88888,12,13,-8
3651406,10,82,-8,1,3,0,88888,4,20,-8
3651505,10,82,-8,1,3,0,88888,4,20,-8
3651597,10,82,-8,1,3,0,88888,12,12,-8
3651719,10,82,-8,1,3,0,88888,12,13,-8
3651773,10,82,-8,1,3,0,88888,12,13,-8
3651892,10,82,-8,1,3,0,88888,12,14,-8
3651932,10,82,-8,1,3,0,88888,4,13,-8
3651933,10,82,-8,1,1,0,88888,12,13,-8
3652002,10,82,-8,1,3,0,88888,12,12,-8
3652065,10,82,-8,1,3,0,88888,12,13,-8
3652146,10,82,-8,1,3,0,88888,12,12,-8
3652147,10,82,-8,1,3,0,88888,12,13,-8
3652388,10,82,-8,1,3,0,88888,12,12,-8
3652400,10,82,-8,1,3,0,88888,12,13,-8
3652510,10,82,-8,1,3,0,88888,12,14,-8
3652541,10,82,-8,1,3,0,88888,4,19,-8
3652719,10,82,-8,1,3,0,88888,4,20,-8
3652798,10,82,-8,3,3,0,88888,4,20,-8
3652894,10,82,-8,1,3,0,88888,4,19,-8
3653121,10,83,-8,1,3,0,20209,2,17,-8
3653169,10,83,-8,1,3,0,20209,2,19,-8
3653196,10,83,-8,1,3,0,20209,4,19,-8
3653287,10,83,-8,1,3,0,20209,2,14,-8
3653438,10,83,-8,1,3,0,88888,12,11,-8
3653660,10,83,-8,1,3,0,20177,2,19,-8
3653926,10,83,-8,1,2,0,20161,2,19,-8
3653927,10,83,-8,1,3,0,20161,2,19,-8
3653928,10,83,-8,1,3,0,20161,2,19,-8
3653931,10,83,-8,1,3,0,88888,2,19,-8
3653939,10,83,-8,1,3,0,20177,2,19,2
3653944,10,83,-8,1,3,0,20045,10,19,-8
3653995,10,83,-8,1,3,0,20177,2,11,-8
3653996,10,83,-8,1,3,0,20177,2,11,-8
3654452,10,83,-8,1,3,0,20173,4,19,-8
3654465,10,83,-8,1,3,0,20173,4,19,-8
3654502,10,83,-8,1,3,0,20173,4,19,-8
3654604,10,83,-8,1,3,0,20173,2,19,-8
3654625,10,83,-8,1,3,0,20173,2,12,-8
3655254,10,84,-8,1,3,0,35001,10,14,-8
3655335,10,84,-8,1,3,0,35001,10,14,-8
3655610,10,84,-8,1,3,0,35001,10,12,-8
3655937,10,84,-8,1,3,0,35001,10,19,-8
3656785,10,85,-8,1,3,0,40147,12,19,-8
3656851,10,85,-8,1,3,0,40109,12,13,-8
3656986,10,85,-8,7,3,0,40143,2,14,-8
3657054,10,85,-8,7,3,0,40143,12,14,-8
3657110,10,85,-8,1,3,0,40143,12,14,-8
3657133,10,85,-8,1,3,0,40143,1,14,-8
3657184,10,85,-8,1,3,0,40143,10,14,-8
3657189,10,85,-8,1,3,0,40143,10,14,-8
3657289,10,86,-8,3,3,0,40111,2,11,-8
3658125,10,87,-8,1,3,0,40109,3,6,2
3658166,10,87,-8,1,3,0,40109,5,19,-8
3658300,10,87,-8,1,3,0,40109,12,19,-8
3658301,10,87,-8,1,3,0,40109,12,19,-8
3658698,10,87,-8,1,3,0,40109,2,11,-8
3658917,10,87,-8,1,3,0,40109,2,2,-8
3658918,10,87,-8,4,3,0,40109,2,19,-8
3659113,10,87,-8,1,3,0,40109,2,14,-8
3659114,10,87,-8,1,3,0,40109,3,2,-8
3659269,10,87,-8,1,3,0,40109,2,6,2
3659278,10,87,-8,1,3,0,40109,3,14,-8
3659306,10,87,-8,1,3,0,40109,4,11,-8
3659330,10,87,-8,1,3,0,40109,2,13,-8
3659354,10,87,-8,1,3,0,40109,2,2,-8
3659372,10,87,-8,1,3,0,40109,1,14,-8
3659478,10,87,-8,1,3,0,40109,5,13,-8
3659527,10,87,-8,1,3,0,40109,2,2,-8
3659558,10,87,-8,1,3,0,40109,2,12,-8
3659577,10,87,-8,1,3,0,40109,5,11,-8
3659682,10,87,-8,1,3,0,40109,2,14,-8
3659740,10,87,-8,1,3,0,40109,12,11,-8
3659824,10,87,-8,1,3,0,40109,2,14,-8
3660285,10,88,-8,1,3,0,49035,10,11,-8
3660312,10,88,-8,1,3,0,49035,2,14,-8
3660375,10,88,-8,1,3,0,49035,2,14,-8
3660390,10,88,-8,1,3,0,49035,2,20,-8
3660464,10,88,-8,1,3,0,49035,10,19,-8
3660516,10,88,-8,1,3,0,49035,2,19,-8
3660814,10,88,-8,1,3,0,49035,2,14,-8
3660954,10,88,-8,1,3,0,49035,10,14,-8
3661235,10,89,-8,1,3,0,56025,2,11,-8
3661454,10,89,-8,1,3,0,56021,10,14,-8
3661513,11,25,-8,1,3,0,1073,2,20,-8
3661689,11,25,-8,1,3,0,1115,2,19,-8
3661694,11,25,-8,1,3,0,1055,12,18,-8
3661709,11,25,-8,1,3,0,1015,12,3,-8
3662269,11,25,-8,1,3,0,1073,2,11,-8
3662270,11,25,-8,1,3,0,1073,2,20,-8
3662586,11,25,-8,1,3,0,1073,2,19,-8
3662618,11,25,-8,1,3,0,1073,2,14,-8
3662919,11,25,-8,1,3,0,1073,2,11,-8
3663063,11,25,-8,1,3,0,1073,2,11,-8
3663064,11,25,-8,1,3,0,1073,1,19,-8
3663116,11,25,-8,1,3,0,1117,2,14,-8
3664004,11,25,-8,1,3,0,1103,10,13,-8
3664272,11,25,-8,1,3,0,1103,2,11,-8
3664295,11,25,-8,1,3,0,1103,2,14,-8
3664306,11,25,-8,1,3,0,1089,2,20,-8
3664316,11,25,-8,1,3,0,1089,2,11,-8
3664317,11,25,-8,1,3,0,1103,2,11,-8
3664622,11,25,-8,1,3,0,1125,10,11,-8
3664623,11,25,-8,1,3,0,1125,10,11,-8
3664624,11,25,-8,1,3,0,1125,10,11,-8
3664625,11,25,-8,1,3,0,1125,10,11,-8
3665138,11,26,-8,1,3,0,1061,10,13,-8
3665152,11,26,-8,1,3,0,1031,2,14,-8
3665819,11,26,-8,1,3,0,1101,2,14,-8
3667043,11,27,-8,1,3,0,1097,10,19,-8
3667063,11,27,-8,1,3,0,1097,10,13,-8
3667160,11,27,-8,1,3,0,1023,10,19,-8
3667163,11,27,-8,1,3,0,1097,10,19,-8
3667218,11,27,-8,1,3,0,1097,2,3,-8
3667289,11,27,-8,1,3,0,1097,2,14,-8
3667325,11,27,-8,1,3,0,1097,2,17,-8
3667390,11,27,-8,1,3,0,1097,2,11,-8
3667541,11,27,-8,1,3,0,1065,10,20,-8
3667990,11,28,-8,1,3,0,12131,10,19,-8
3668045,11,28,-8,1,3,0,12131,10,19,-8
3668056,11,28,-8,1,3,0,12091,10,19,-8
3668095,11,28,-8,1,3,0,12033,10,14,-8
3668419,11,28,-8,1,3,0,12073,10,19,-8
3668442,11,28,-8,1,3,0,12073,10,19,-8
3668443,11,28,-8,1,3,0,12073,10,19,-8
3668494,11,28,-8,1,2,0,12073,2,19,-8
3668496,11,28,-8,1,1,0,12073,2,14,-8
3668505,11,28,-8,1,2,0,12073,2,2,-8
3669077,11,33,-8,1,3,0,12071,10,19,-8
3669078,11,33,-8,1,3,0,12071,10,19,-8
3669081,11,33,-8,1,3,0,12021,2,14,-8
3669099,11,33,-8,1,3,0,12021,10,19,-8
3669108,11,33,-8,1,3,0,12071,2,14,-8
3669156,11,33,-8,1,3,0,12071,10,14,-8
3669211,11,33,-8,4,3,0,12021,11,19,-8
3669236,11,33,-8,1,3,0,12021,10,17,-8
3669275,11,33,-8,1,3,0,12071,10,14,-8
3669314,11,33,-8,1,3,0,12021,2,19,-8
3669364,11,33,-8,1,3,0,12021,10,19,-8
3669400,11,33,-8,1,3,0,12021,2,17,2
3669575,11,33,-8,1,3,0,12021,2,17,3
3669576,11,33,-8,1,3,0,12021,2,17,1
3669671,11,33,-8,1,3,0,12021,10,19,-8
3669686,11,33,-8,1,1,0,12071,10,17,2
3669744,11,33,-8,1,3,0,12031,10,19,-8
3670163,11,33,-8,1,3,0,12031,4,6,2
3670191,11,33,-8,1,3,0,12031,10,13,-8
3670221,11,33,-8,4,3,0,12031,10,14,-8
3670227,11,33,-8,1,3,0,12031,10,20,-8
3670480,11,33,-8,1,3,0,12031,10,20,-8
3670710,11,33,-8,1,3,0,12109,2,12,-8
3670796,11,33,-8,1,3,0,12107,12,12,-8
3670979,11,33,-8,1,3,0,12089,10,19,-8
3670992,11,33,-8,1,3,0,12031,10,19,-8
3671013,11,33,-8,4,3,0,12031,10,20,-8
3671866,11,33,-8,1,3,0,12095,2,13,-8
3671884,11,33,-8,1,3,0,12117,10,13,-8
3671926,11,33,-8,1,3,0,12095,4,11,-8
3671953,11,33,-8,1,3,0,12095,2,14,-8
3671996,11,33,-8,1,3,0,12095,10,13,-8
3672101,11,33,-8,1,3,0,12009,10,19,-8
3672335,11,33,-8,1,3,0,88888,10,19,-8
3672368,11,33,-8,1,1,0,12117,10,11,-8
3672380,11,33,-8,1,3,0,12127,10,19,-8
3672431,11,33,-8,1,3,0,12009,2,2,-8
3672432,11,33,-8,1,3,0,12009,4,2,-8
3672523,11,33,-8,1,3,0,12117,10,19,-8
3672584,11,33,-8,1,3,0,12095,1,12,-8
3672779,11,33,-8,1,3,0,12117,2,2,-8
3672903,11,33,-8,1,3,0,12117,2,2,-8
3673118,11,33,-8,3,3,0,12057,2,19,-8
3673134,11,33,-8,1,3,0,12081,4,19,-8
3673178,11,33,-8,1,3,0,12057,10,19,-8
3673330,11,33,-8,1,3,0,12105,10,19,1
3673744,11,33,-8,1,3,0,12081,4,18,-8
3673884,11,33,-8,1,3,0,12081,4,19,2
3673945,11,33,-8,1,3,0,12057,10,19,-8
3674007,11,33,-8,1,3,0,12103,2,11,-8
3674028,11,33,-8,1,3,0,12105,2,2,-8
3674045,11,33,-8,1,3,0,12057,4,19,-8
3674064,11,33,-8,1,3,0,88888,2,20,-8
3674108,11,33,-8,1,3,0,12057,2,2,-8
3674354,11,33,-8,1,3,0,12115,4,19,-8
3674454,11,33,-8,1,3,0,12103,2,2,-8
3674563,11,33,-8,1,3,0,12115,2,19,-8
3674580,11,33,-8,1,3,0,12103,2,20,-8
3674934,11,33,-8,1,3,0,12057,4,19,-8
3675013,11,33,-8,1,3,0,12103,2,14,-8
3675053,11,33,-8,1,3,0,12101,2,14,-8
3675187,11,33,-8,1,3,0,12103,2,19,-8
3675238,11,33,-8,1,3,0,88888,12,14,-8
3675253,11,33,-8,1,3,0,12101,10,20,-8
3675312,11,33,-8,1,3,0,88888,2,19,-8
3675319,11,33,-8,1,3,0,12103,4,12,-8
3675405,11,33,-8,1,3,0,12105,12,14,-8
3675412,11,33,-8,1,3,0,12103,12,14,-8
3675704,11,33,-8,1,2,0,12103,10,20,-8
3675831,11,33,-8,1,3,0,12057,10,19,-8
3675886,11,33,-8,1,3,0,12103,10,19,-8
3675978,11,34,-8,1,3,0,12011,4,11,-8
3676108,11,34,-8,1,3,0,12011,2,14,-8
3676114,11,34,-8,4,3,0,12011,10,14,-8
3676118,11,34,-8,1,3,0,12011,2,19,-8
3676144,11,34,-8,1,3,0,12011,2,14,-8
3676170,11,34,-8,1,3,0,12011,4,12,-8
3676309,11,34,-8,1,3,0,12011,2,19,-8
3676332,11,34,-8,1,3,0,12011,10,19,-8
3676378,11,34,-8,1,3,0,12011,4,19,-8
3676418,11,34,-8,1,3,0,12011,2,20,-8
3676439,11,34,-8,1,3,0,12011,2,19,-8
3676507,11,34,-8,1,3,0,12011,4,13,-8
3676545,11,34,-8,1,3,0,12011,2,19,-8
3676653,11,34,-8,1,3,0,12011,2,2,-8
3676658,11,34,-8,1,3,0,12011,2,19,-8
3676744,11,34,-8,1,2,0,12011,2,19,-8
3676800,11,34,-8,1,3,0,12011,2,20,-8
3676841,11,34,-8,1,3,0,12011,2,20,-8
3676956,11,34,-8,1,3,0,12011,2,19,-8
3676974,11,34,-8,1,3,0,12011,10,14,-8
3677002,11,34,-8,1,3,0,12011,2,14,-8
3677031,11,34,-8,1,3,0,12011,2,19,-8
3677032,11,34,-8,1,3,0,12011,4,14,-8
3677243,11,34,-8,1,3,0,12011,2,19,-8
3677309,11,34,-8,1,3,0,12011,10,19,-8
3677310,11,34,-8,1,3,0,12011,4,19,-8
3677311,11,34,-8,1,3,0,12011,4,14,-8
3677330,11,34,-8,1,3,0,12011,4,19,-8
3677358,11,34,-8,1,3,0,12011,5,19,-8
3677389,11,34,-8,1,3,0,12011,4,19,-8
3677462,11,34,-8,1,3,0,12011,4,11,-8
3677532,11,34,-8,1,3,0,12011,2,12,-8
3677655,11,34,-8,1,3,0,12011,2,18,-8
3677656,11,34,-8,1,3,0,12011,4,14,-8
3677657,11,34,-8,1,3,0,12011,2,14,-8
3677791,11,34,-8,1,3,0,12099,10,14,-8
3677813,11,34,-8,1,3,0,12011,4,11,-8
3677826,11,34,-8,1,3,0,12011,10,14,-8
3677942,11,34,-8,1,3,0,12025,2,11,-8
3677996,11,34,-8,1,3,0,12025,2,19,-8
3678053,11,34,-8,1,3,0,12025,2,19,-8
3678177,11,34,-8,1,3,0,12025,12,14,-8
3678188,11,34,-8,4,3,0,12025,2,19,-8
3678589,11,34,-8,1,3,0,12025,2,14,-8
3678611,11,34,-8,1,3,0,12025,2,19,-8
3678614,11,34,-8,1,3,0,12025,2,19,-8
3678615,11,34,-8,1,3,0,12025,2,19,-8
3678732,11,34,-8,1,3,0,12025,4,19,-8
3678744,11,34,-8,1,3,0,12025,2,19,-8
3678834,11,34,-8,1,3,0,12025,4,14,-8
3678892,11,34,-8,1,3,0,12025,2,19,-8
3678902,11,34,-8,1,3,0,12025,4,19,-8
3679174,11,34,-8,1,3,0,12025,10,19,-8
3679242,11,34,-8,1,3,0,12025,10,14,-8
3679243,11,34,-8,1,3,0,12025,4,19,-8
3679346,11,34,-8,1,3,0,12025,4,14,-8
3679531,11,34,-8,1,3,0,12025,5,14,-8
3679652,11,34,-8,1,3,0,12025,2,14,-8
3679653,11,34,-8,1,3,0,12025,4,19,-8
3679848,11,34,-8,1,3,0,12025,10,14,-8
3679896,11,34,-8,1,3,0,12025,2,14,-8
3679897,11,34,-8,1,3,0,12025,2,19,-8
3680085,11,34,-8,1,3,0,12025,2,14,-8
3680125,11,34,-8,1,3,0,12025,4,19,-8
3680169,11,34,-8,1,3,0,12025,4,19,-8
3680376,11,34,-8,1,3,0,12025,2,13,-8
3680657,11,34,-8,1,3,0,12025,8,19,-8
3680658,11,34,-8,1,3,0,12025,4,12,-8
3680877,11,34,-8,1,3,0,12025,2,19,-8
3680958,11,34,-8,1,3,0,12025,2,19,-8
3680979,11,34,-8,1,3,0,12025,2,19,-8
3680980,11,34,-8,1,3,0,12025,2,17,-8
3680981,11,34,-8,1,3,0,12025,10,19,-8
3680991,11,34,-8,1,3,0,12025,4,19,-8
3681054,11,34,-8,1,3,0,12025,2,18,-8
3681082,11,34,-8,1,3,0,12025,2,14,-8
3681083,11,34,-8,1,3,0,12025,2,18,-8
3681085,11,34,-8,1,3,0,12025,4,19,-8
3681339,11,34,-8,1,3,0,12025,10,18,-8
3681470,11,34,-8,1,3,0,12025,10,14,-8
3681646,11,34,-8,1,3,0,12025,2,18,-8
3681733,11,34,-8,1,3,0,12025,2,14,-8
3681865,11,34,-8,1,3,0,12025,2,19,-8
3682538,11,34,-8,1,3,0,12087,4,12,-8
3682563,11,34,-8,1,3,0,12087,2,19,-8
3682565,11,34,-8,1,3,0,12087,2,2,-8
3682570,11,34,-8,1,3,0,12087,10,14,-8
3682571,11,34,-8,1,3,0,12087,2,14,-8
3682572,11,34,-8,1,3,0,12087,10,14,-8
3682594,11,34,-8,1,3,0,12087,4,14,-8
3682646,11,34,-8,1,3,0,12099,10,19,-8
3682821,11,34,-8,1,3,0,12099,10,19,-8
3682862,11,34,-8,1,3,0,12011,4,14,-8
3682938,11,34,-8,1,3,0,12099,2,19,-8
3683018,11,34,-8,1,3,0,12099,2,14,-8
3683060,11,34,-8,1,3,0,12099,2,19,-8
3683062,11,34,-8,1,3,0,12099,2,19,-8
3683099,11,34,-8,1,3,0,12099,4,14,-8
3683167,11,34,-8,1,3,0,12099,2,19,-8
3683191,11,34,-8,1,3,0,12099,2,19,-8
3683192,11,34,-8,1,3,0,12099,2,19,-8
3683193,11,34,-8,1,3,0,12099,2,19,-8
3683263,11,34,-8,1,3,0,12099,2,19,-8
3683271,11,34,-8,1,3,0,12099,2,14,-8
3683364,11,34,-8,1,3,0,12011,2,2,-8
3683368,11,34,-8,1,3,0,12099,4,19,-8
3683437,11,34,-8,1,3,0,12099,2,14,-8
3683446,11,34,-8,1,3,0,12099,4,11,-8
3683494,11,34,-8,1,3,0,12099,2,14,-8
3683529,11,34,-8,1,3,0,12099,4,6,2
3683586,11,34,-8,1,3,0,12099,2,19,2
3683705,11,34,-8,4,3,0,12099,2,17,-8
3684725,11,35,-8,1,3,0,13121,12,12,-8
3684741,11,35,-8,1,3,0,13121,2,17,2
3684841,11,35,-8,1,3,0,13121,2,2,-8
3684918,11,35,-8,1,3,0,13121,10,10,-8
3685039,11,35,-8,1,3,0,13121,2,14,-8
3685121,11,35,-8,1,3,0,13121,2,2,-8
3685122,11,35,-8,1,3,0,13121,2,2,-8
3685123,11,35,-8,1,3,0,13121,2,2,-8
3685295,11,35,-8,1,3,0,13063,2,2,-8
3685353,11,35,-8,1,3,0,13121,2,14,-8
3685378,11,35,-8,1,3,0,13121,10,14,-8
3685379,11,35,-8,1,3,0,13121,4,6,2
3685416,11,35,-8,1,3,0,13121,10,17,2
3685496,11,35,-8,1,3,0,13089,4,6,2
3685594,11,35,-8,1,3,0,13121,2,2,-8
3685596,11,35,-8,1,3,0,13121,10,19,-8
3685629,11,35,-8,1,3,0,13121,10,14,-8
3685653,11,35,-8,1,2,0,13121,2,16,-8
3685870,11,35,-8,1,3,0,13121,2,2,-8
3685871,11,35,-8,1,3,0,13121,2,14,-8
3685872,11,35,-8,1,3,0,13121,2,14,-8
3685875,11,35,-8,1,3,0,13121,2,14,-8
3685876,11,35,-8,1,3,0,13121,10,14,-8
3685878,11,35,-8,1,3,0,13121,10,14,-8
3686127,11,35,-8,1,3,0,13121,4,2,-8
3686128,11,35,-8,1,3,0,13121,1,14,-8
3686381,11,35,-8,1,3,0,13121,2,2,-8
3686584,11,35,-8,1,3,0,13121,2,19,-8
3686730,11,35,-8,2,3,0,13121,10,1,-8
3686731,11,35,-8,2,3,0,13121,4,11,-8
3686870,11,35,-8,1,3,0,13121,2,14,-8
3687034,11,35,-8,1,3,0,13121,2,2,-8
